datetimestamp,temp,sal,do_mgl,ph
2017-08-14,29.570833333333333,12.89375,0.3,6.797916666666667
2017-08-15,29.295833333333334,11.259375,0.34791666666666665,6.661458333333333
2017-08-16,29.567708333333332,11.195833333333333,0.26979166666666665,6.613541666666666
2017-08-17,30.051041666666666,15.033333333333333,1.1708333333333334,6.992708333333334
2017-08-18,30.567708333333332,17.239583333333332,1.1020833333333333,7.078125
2017-08-19,30.646875,17.109375,0.3697916666666667,6.957291666666666
2017-08-20,30.325,15.961458333333333,0.21458333333333335,6.840625
2017-08-21,30.160416666666666,16.279166666666665,0.2,6.845833333333333
2017-08-22,30.188541666666666,15.972916666666666,0.2,6.8
2017-08-23,30.304166666666667,15.963541666666666,0.2,6.825
2017-08-24,30.2125,15.59375,0.2,6.776041666666667
2017-08-25,30.3875,15.888541666666667,0.2,6.79375
2017-08-26,30.277083333333334,15.553125,0.2041666666666667,6.765625
2017-08-27,30.723958333333332,15.103125,0.20625000000000002,6.735416666666667
2017-08-28,30.303125,16.32604166666667,1.4645833333333333,6.955208333333333
2017-08-29,29.898958333333333,16.491666666666667,0.3041666666666667,6.876041666666667
2017-08-30,26.010416666666668,2.8708333333333336,3.8364583333333333,5.326041666666667
2017-08-31,26.46875,0,3.7260416666666667,4.622916666666667
2017-09-01,27.114583333333332,0,3.6635416666666667,4.592708333333333
2017-09-02,26.166666666666668,1.0885416666666667,4.072916666666667,5.017708333333333
2017-09-03,27.85,12.663541666666667,2.759375,6.916666666666667
2017-09-04,28.063541666666666,12.890625,1.73125,6.898958333333334
2017-09-05,28.03125,12.221875,1.2552083333333333,6.816666666666666
2017-09-06,28.238541666666666,11.36875,0.8989583333333333,6.710416666666667
2017-09-07,28.4,11.539583333333333,0.8802083333333334,6.759375
2017-09-08,28.033333333333335,12.565625,3.0385416666666667,7.167708333333334
2017-09-09,26.566666666666666,13.044791666666667,3.7177083333333334,7.326041666666667
2017-09-10,26.395833333333332,11.967708333333333,2.9270833333333335,7.080208333333333
2017-09-11,26.308333333333334,9.678125,3.419791666666667,6.904166666666667
2017-09-12,25.130208333333332,9.908333333333333,5.164583333333334,7.108333333333333
2017-09-13,25.148958333333333,11.419791666666667,4.976041666666666,7.230208333333334
2017-09-14,26.338541666666668,12.033333333333333,4.363541666666666,7.203125
2017-09-15,27.31041666666667,13.185416666666667,4.0875,7.21875
2017-09-16,28.480208333333334,12.673958333333333,3.464583333333333,7.079166666666667
2017-09-17,28.991666666666667,13.459375,2.153125,7.008333333333333
2017-09-18,29.60625,13.489583333333334,1.3677083333333333,6.920833333333333
2017-09-19,30.034375,13.572916666666666,0.8197916666666667,6.882291666666667
2017-09-20,29.55,13.129166666666666,0.3770833333333333,6.808333333333334
2017-09-21,29.357291666666665,13.057291666666666,0.42916666666666664,6.833333333333333
2017-09-22,29.083333333333332,14.761458333333334,1.0895833333333333,7.0625
2017-09-23,29.204166666666666,14.829166666666667,0.3416666666666667,6.979166666666667
2017-09-24,29.225,14.68125,0.421875,6.984375
2017-09-25,28.791666666666668,15.295833333333333,1.6645833333333333,7.147916666666666
2017-09-26,28.580208333333335,15.958333333333334,1.209375,7.09375
2017-09-27,28.66979166666667,16.047916666666666,0.6385416666666667,7.025
2017-09-28,28.846875,16.482291666666665,0.6770833333333334,7.001041666666667
2017-09-29,29.049473684210525,17.042105263157897,0.9578947368421052,6.977894736842106
2017-09-30,29.165625000000002,16.973958333333332,0.3625,6.891666666666667
2017-10-01,29.62291666666667,16.2625,0.5427083333333333,6.845833333333333
2017-10-02,26.61875,18.96666666666667,4.110416666666667,7.573958333333334
2017-10-03,26.41979166666667,19.091666666666665,2.88125,7.253125
2017-10-04,26.859375,18.575,1.9427083333333333,7.029166666666667
2017-10-05,26.88125,18.65,1.9083333333333334,6.961458333333334
2017-10-06,27.107291666666665,19.24375,2.9291666666666667,7.0718749999999995
2017-10-07,26.74375,19.592708333333334,4.283333333333333,7.257291666666667
2017-10-08,26.053125,16.663541666666667,3.769791666666667,6.001041666666667
2017-10-09,25.922916666666666,9.251041666666667,2.7708333333333335,4.752083333333333
2017-10-10,26.134375,6.120833333333334,2.8208333333333333,4.828125
2017-10-11,26.51354166666667,7.392708333333333,2.859375,5.377083333333333
2017-10-12,28.020833333333332,16.136458333333334,2.3822916666666667,6.6
2017-10-13,28.204166666666666,16.46875,2.11875,6.683333333333334
2017-10-14,28.210416666666667,16.177083333333332,1.9145833333333333,6.673958333333333
2017-10-15,28.489583333333332,17.421875,3.0947916666666666,6.982291666666667
2017-10-16,28.4,18.036458333333332,2.909375,7.033333333333333
2017-10-17,27.238541666666666,18.296875,3.0927083333333334,7.085416666666667
2017-10-18,25.258333333333333,19.359375,4.70625,7.355208333333334
2017-10-19,24.735416666666666,19.755208333333332,4.630208333333333,7.338541666666667
2017-10-20,24.780208333333334,19.153125,3.0635416666666666,7.133333333333333
2017-10-21,24.733333333333334,18.691666666666666,3.3854166666666665,7.10625
2017-10-22,23.104166666666668,10.44375,5.315625,6.123958333333333
2017-10-23,21.094791666666666,0.13645833333333335,4.572916666666667,4.8125
2017-10-24,19.548958333333335,0.1,4.660416666666666,4.779166666666667
2017-10-25,17.533684210526317,0.1,5.458947368421053,4.702105263157895
2017-10-26,17.314583333333335,3.7531250000000003,5.865625,5.226041666666666
2017-10-27,21.305208333333333,20.89375,4.340625,7.342708333333333
2017-10-28,21.675,21.798958333333335,4.459375,7.419791666666667
2017-10-29,21.254166666666666,20.617708333333333,4.034375,7.236458333333333
2017-10-30,20.740625,19.447916666666668,3.6,7.091666666666667
2017-10-31,19.366666666666667,20.582291666666666,5.8125,7.433333333333334
2017-11-01,19.323958333333334,21.528125,5.915625,7.488541666666666
2017-11-02,19.582291666666666,20.8875,4.982291666666667,7.2625
2017-11-03,19.95625,20.363541666666666,4.170833333333333,7.126041666666667
2017-11-04,20.532291666666666,20.190625,3.201041666666667,7.048958333333333
2017-11-05,21.236458333333335,20.184375,2.404166666666667,7.004166666666666
2017-11-06,21.640625,19.603125,1.91875,6.913541666666667
2017-11-07,23.20625,19.93125,2.542708333333333,6.960416666666667
2017-11-08,24.241666666666667,20.58125,3.5010416666666666,7.023958333333333
2017-11-09,24.414583333333333,21.015625,4.042708333333334,7.105208333333334
2017-11-10,22.995833333333334,21.13125,5.439583333333333,7.26875
2017-11-11,20.452083333333334,21.6375,6.76875,7.465625
2017-11-12,19.86875,22.714583333333334,7.04375,7.6656249999999995
2017-11-13,19.941666666666666,23.332291666666666,6.859375,7.775
2017-11-14,20.614583333333332,22.767708333333335,6.788541666666666,7.659375
2017-11-15,20.891666666666666,22.570833333333333,6.3625,7.558333333333334
2017-11-16,21.153125,22.496875,6.053125,7.516666666666667
2017-11-17,20.953125,22.419791666666665,5.798958333333333,7.460416666666667
2017-11-18,21.135416666666668,22.335416666666667,5.502083333333333,7.386458333333334
2017-11-19,20.279166666666665,20.973958333333332,6.170833333333333,7.285416666666666
2017-11-20,18.232291666666665,22.109375,6.983333333333333,7.3968750000000005
2017-11-21,17.155208333333334,22.261458333333334,6.738541666666666,7.319791666666666
2017-11-22,16.717708333333334,22.103125,7.029166666666667,7.316666666666666
2017-11-23,16.2375,21.642708333333335,7.164583333333334,7.305208333333334
2017-11-24,15.641666666666667,21.6375,7.470833333333333,7.352083333333334
2017-11-25,15.396875,21.728125,7.313541666666667,7.336458333333334
2017-11-26,15.183333333333334,23.105208333333334,8,7.665625
2017-11-27,16.513541666666665,24.625,8.176041666666666,7.95625
2017-11-28,17.495833333333334,24.446875,7.30625,7.825
2017-11-29,18.065625,24.283333333333335,6.491666666666667,7.727083333333334
2017-11-30,18.23229166666667,24.382291666666667,6.21875,7.690625
2017-12-01,18.48125,24.307291666666668,5.596875,7.580208333333333
2017-12-02,18.989583333333332,24.097916666666666,5.588541666666667,7.5375
2017-12-03,19.51770833333333,23.714583333333334,5.1625,7.404166666666667
2017-12-04,19.892708333333335,23.45104166666667,5.320833333333334,7.334375
2017-12-05,20.005208333333332,23.255208333333332,5.423958333333333,7.234375
2017-12-06,20.044791666666665,22.965625,5.43125,7.180208333333333
2017-12-07,16.942708333333332,22.330208333333335,5.779166666666667,7.214583333333334
2017-12-08,15.314583333333333,21.971875,5.251041666666667,7.192708333333333
2017-12-09,14.202083333333334,20.20625,4.160416666666666,7.039583333333333
2017-12-10,11.689583333333333,20.01875,8.009375,7.379166666666666
2017-12-11,11.732291666666667,21.453125,9.355208333333334,7.6875
2017-12-12,12.145833333333334,23.29375,10.415625,7.995833333333334
2017-12-13,12.928125,22.655208333333334,9.423958333333333,7.8812500000000005
2017-12-14,13.477083333333333,23.894791666666666,8.463541666666666,7.967708333333333
2017-12-15,13.69375,25.04479166666667,7.9375,8.010416666666666
2017-12-16,13.685416666666667,24.952083333333334,7.43015873015873,7.926041666666666
2017-12-17,13.946875,23.992708333333333,NA,7.709375
2017-12-18,14.234375,24.146875,NA,7.654166666666667
2017-12-19,14.43125,24.421875,NA,7.63125
2017-12-20,15.420833333333334,20.273958333333333,NA,7.248958333333333
2017-12-21,16.272916666666667,21.763541666666665,5.514583333333333,7.247916666666667
2017-12-22,16.188541666666666,21.403125,4.948958333333334,7.107291666666667
2017-12-23,17.09375,19.803125,5.011458333333334,7.033333333333333
2017-12-24,17.454166666666666,20.397916666666667,3.934375,6.9375
2017-12-25,17.978125,19.80625,3.377083333333333,6.875
2017-12-26,16.411458333333332,20.384375,5.83125,7.390625
2017-12-27,14.807291666666666,22.210416666666667,7.58125,7.829166666666667
2017-12-28,14.130208333333332,22.121875,6.780208333333333,7.739583333333333
2017-12-29,13.222916666666666,21.5875,6.628125,7.636458333333334
2017-12-30,12.60625,21.627083333333335,7.053125,7.642708333333333
2017-12-31,12.340625,22.184375,7.444791666666667,7.663541666666666
